img_name,mos
7461258y00,4.950892857
7gveta603t,5.471615721
me8jt12tx4,5.145374449
xvihmf7u5c,6.314655172
6jyh2u29yc,6.283333333
a7kpum2yfr,6.303418803
k2p0qabxwu,4.168888889
od58dojck5,5.669603524
jpu6v4x1bq,4.318584071
hoj1lhnen7,5.834782609
kntk5brovw,6.871244635
4ql01re2jm,7.854771784
o73dcgxst0,5.730434783
p4gzyehq5l,4.011627907
4fd4lm3up5,5.630952381
b7ad78f1o5,5.467455621
4m7xyl5cqg,5.437125749
t38vsyfhiy,5.543859649
frm9ppvspi,4.866666667
bw2wu2adbo,5.889502762
ccuossnal5,5.047904192
8ck80yvwiy,5.779661017
5bxmcgkljm,5.263157895
f6ls15uwi2,5.994565217
f291qybncx,5.269005848
pc3f3oogap,4.607954545
onj3t4br91,5.728813559
foty59nt42,5.994011976
xkuiyjtbrj,3.846153846
cylws87rqv,5.284023669
egis4223ze,4.727272727
cc008nniqm,5.06547619
1nfqdgmlpq,5.365269461
9h3s0u2juh,6.295454545
3wb52r4bck,5.122093023
7icznxsn5s,5.845238095
gl7xh4n9iw,5.394285714
hz4vl95new,4.870588235
h85x0r77y6,5.12716763
p9d3jycpr7,6.149122807
rde2b22mwr,5.720720721
vdotzbinl1,5.663716814
15uzr8lhz9,5.311926606
muz6pf92gw,6.055045872
och62tueus,7.245614035
57dx2yx3ng,5.596899225
1erignqtpx,6.827067669
3ddud6w7jm,5.007462687
fgkbezvemc,4.659090909
lalp80pgjm,4.807692308
0fcv8tw0hi,5.6796875
katb719b53,5.480620155
5y0yxpur3q,5.914728682
sxsf124lum,7.251908397
pd0q5i8q8z,7.180451128
0g0mqw8pin,6.292307692
p80lh6oxhc,5.546153846
7ok1ynl8ry,4.742424242
ri8mkcyfru,6.084615385
tmtsfy98lp,4.42519685
0n32rw3w2r,6.007518797
8056z4e1nl,5.252252252
yatbzlzhgf,6.281818182
etqfjfzh8w,5.677419355
giuox8b2zy,5.115044248
3nsv5z06xf,5.955156951
a1eahf698j,5.716157205
cbw6t4c1ai,4.641255605
rrtyskm8ge,5.627272727
94vbg6verx,5.538116592
xk9m999nsp,5.950672646
oj9tiv7g3r,5.565022422
mwp2mptlex,5.396396396
9lcv91b456,6.1
w5fytnc7ul,6.045045045
251pqyorb7,5.455752212
dt83c3kiqd,5.800865801
o542kg7wmh,4.632743363
rlnttjfbz4,5.571428571
cgcervzoaj,3.977578475
glb6yyniph,5.571428571
di3nsk5av0,5.560538117
yewmvmj6wl,5.392070485
5yvnnn1wmq,5.629310345
cxbt5amppl,5.506912442
vz0ewz4u51,4.975308642
1zmzshmyen,4.880952381
rm0prk8z8o,5.445714286
avl3ndr87f,5.496969697
yrc3g5r65b,4.896341463
2zmh18k7kd,5.262195122
k7axjqbft2,4.425925926
jg36s5x6i1,6.072727273
fofbioa0hj,5.792682927
sip31di9f8,4.625766871
p76h8jrex7,4.231707317
1rh1l7llko,3.396103896
dxdqlttcyn,4.717948718
vpbvujh96u,5.369318182
h4mve6dnux,5.75625
9p8tfzi3tm,5.222891566
ixnm43v6sf,3.307692308
1b86ka67me,5.703488372
i4xfwdh950,7.035502959
byhcc1g713,4.396103896
pcjw7r0yv5,4.239766082
q0macwj39d,4.524390244
lgnjxeei58,3.037267081
gx9j5p9mf1,5.685185185
1m7qg1a783,5.31097561
wusatyf017,5.645962733
3ox6niciap,5.98255814
k6m8asvmym,5.672839506
3n8qofkace,4.687861272
i6ajjye7b2,6.039548023
9ewdy6uxau,5.523255814
w55dctxt8r,5.475308642
weqsh45wjj,5.543859649
b9tkj3ohno,5.802197802
ab82zisz2j,4.926380368
vo3wzz2wuh,6.502923977
seu3qj4dv2,5.774566474
lwqc741qof,5.352601156
ijl8t0jfmg,5.289772727
r4jixgxn8v,4.282208589
ixmd8owo2l,6.975903614
kqedavkk4y,5.947368421
0aeh01c78b,4.797687861
yuvh06gutq,4.590062112
wfm4pbg5oj,3.025974026
0zrvhux20m,5.153846154
7qv7qqexrp,5.896969697
1cne5qx7n9,5.438271605
15ohl6g9k9,5.154320988
fdp7fc0z3l,5.80239521
s57oixo5gw,6.538922156
7quon1et97,5.41875
3qi3ys4iv1,3.056603774
pv1a2or69s,6.339181287
wt9hmvym3y,5.122699387
59fwnahk6f,4.780487805
d8j4csyd0i,4.850649351
4vlmp07qpk,6.604651163
pd69psjek5,4.757763975
zxun4qxlou,4.552147239
ppoi4lpwol,4.190184049
ivr8kaueag,3.524096386
p01tzoytcd,5.093167702
03op2qd5h6,6.526315789
43v6ccj3bc,4.870588235
nyco2hx3i0,5.589595376
67kw4zrxf4,4.436708861
uoi6xc34a0,5.608695652
nf773sjvrl,4.719745223
q4be9pc4rs,4.81097561
rr0akvaxk0,6.350877193
b4wue3dqa9,6.355191257
c9amvgjy2t,5.888235294
nkmtyvccb5,4.305555556
xhj09fkjx2,5.153284672
1tadnt4u1e,6.665505226
dy4ec3v1kz,4.505660377
whrdzcaren,5.049808429
v9iorizk4t,5.6900369
3cpnph0hca,5.820512821
2oty7x28g3,3.911877395
r10s9poib6,5.197841727
h7ol2sffl2,5.505454545
alfotcwyo7,5.989051095
53vwg45waj,5.357664234
1d0qbiu91m,3.451851852
si1orqfz5v,5.104693141
oi6yyd6uh5,5.677419355
8b04rcd3sb,3.815217391
lqhl3o3gc2,5.433691756
ayr1in7r3p,5.139194139
i9mrmmhq1x,4.792592593
7kg7e7y7xm,4.810408922
o5tgq3b9lx,3.681818182
q52epq30up,3.94140625
gd2cjk6nh4,4.951672862
clnq4nkppf,4.604395604
bdfovv5oz2,5.194444444
f45oucgal9,3.47080292
sr7u2o8hny,5.63003663
knqv7wvdd0,4.276119403
yexaiqlehq,4.299270073
wqx5zd5kiz,3.884892086
rdm4wfoewo,5.954716981
zzxm361zei,5.157303371
ypu50qdilf,5.45229682
lyvj7mmq1s,4.056818182
q1anr3cq2v,5.8
2nb9swqx2b,4.641791045
u1ueeesaao,4.753731343
qlb6b6xyoe,5.609958506
wtwm45fvlt,5.334763949
ullml27veg,4.388185654
94753ji1eo,4.945606695
m6c8x38iew,4.85042735
o1vv63187p,3.712446352
0wm0dvzvus,4.853556485
ucbqg678l6,5.207627119
zf5a9yakxh,4.393305439
gnt0pk220y,3.550458716
ahq9iefguh,6.196428571
9hblru05js,4.529680365
s9rboyhfr9,5.968468468
epluxrqjqv,5.453744493
twi2ljuqj9,6.742358079
w1buk58ak0,5.301310044
em9by1z2sb,6.428571429
4xz290s0t9,5.829596413
3p12to0w6n,6.081081081
hynbl63gd4,4.417061611
102nyknqs9,5.799107143
h3xm4fcacm,5.310185185
2o14aieal3,4.067264574
1eqs9zakoj,4.477477477
2ox7l8isrr,6.288209607
3lxi20w78i,4.886363636
zw2sh1jqp4,3.687203791
ezbx3iefhd,7.061946903
z340k1dbno,6.53539823
uqa909z7x5,4.605504587
hckqdehnkc,6.032110092
61lrt056v1,4.793721973
s3evoikitl,4.256637168
jh9nlfze4c,4.569506726
h3fuv32xx1,5.313636364
sh1iazubwz,3.837837838
301abp7z8a,4.822727273
tra4p7rdwb,5.545454545
7h9yqf5cmf,5.849315068
hjctnqowts,5.731818182
4fov7brpel,3.410958904
hdjg8lku0l,3.767857143
k4x6wcglqi,4.159090909
38ripktpvd,5.364444444
he5txjj1o9,3.736607143
3a7xs9yevv,6.686098655
cf3lfrkrb1,5.295964126
00v05guybk,5.009090909
gr8ddned4x,5.692307692
i8h2e1a9y4,5.376146789
mnno30rnov,5.845814978
5npbg83kjy,4.183486239
kxo2mg5coh,3.793721973
0e6s0soaz1,4.14159292
swk0u1gzd6,6.86036036
rv8n4m181z,6.180995475
wbvl9xhxud,5.4
qfhnt7bjqk,4.843317972
j66basjivw,4.714285714
b36qvlyte4,4.64516129
xbsws160ra,5.226244344
b141humliw,6.719457014
q7nb4i7cec,4.213953488
qigbmli46r,4.392857143
nyfzhwk4d0,5.402714932
twrbyq0rgz,4.782222222
yhomf8qpeq,4.638888889
vof7punsx2,5.232142857
x1pvs0b35p,3.18018018
wkllywdxqa,3.279279279
gappih0oc2,6.321266968
c8m128ryre,4.614285714
zua09zub9u,5.908450704
4jkbhdo0cf,4.95
544c7wd6i7,6.357664234
ppurduvn91,7.134228188
8bx8fy7pgk,5.439716312
nvh40oemrg,6.080882353
1th5xyzud1,6.595588235
xo07eo6we7,5.194444444
n60nw5loo9,5.311111111
lt2srk63gy,5.507352941
kyu6q86axf,5.633093525
jz9nq9q5cl,5.742647059
u9frp98v2y,4.375
1nyg1th6ng,5.777777778
cwpe92k9uw,6.061068702
9fat0fgyyu,6.426573427
j0q4dhvh43,6.02238806
noaqwlvumg,6.394160584
6dhzw8u9gb,4.237037037
9aryuvi7zw,5.869565217
aurilbujnm,5.564285714
6tdvpw9ki6,4.927536232
6n9a2jo5o0,4.888059701
rpx281px8o,5.979452055
1quyzmx39e,5.914285714
2n44t3ey7h,5.847826087
048gs57bq0,5.757352941
toc0wuxh5i,6.072992701
jlkcsp6kxi,4.147058824
si4phob1lo,4.533333333
pjhnykox2k,6.259459459
kzwx119xrw,5.445652174
99zbq4uc3a,5.644444444
3sygdo7bbv,4.028089888
kvwyu2uiom,5.491428571
l7aunwx9oh,5.896551724
poaymut8xo,6.348717949
k4ednb4omm,6.703703704
ida0y92x8e,6.092896175
efqgtft41u,5.144444444
no4rq3amfd,5.105263158
mbnfp4cnnc,5.016574586
7c21s4ddvg,6.838541667
v4ypmr77pu,5.402234637
17hr1w0smm,5.038461538
x7nivy8rf4,5.789772727
ti1tgxcse1,5.327683616
36i1syn78n,5.071038251
vo66ndqxvb,4.475138122
0etfwq7pz8,6.315789474
iir5t6rg8b,3.668571429
6plrue856c,7.272727273
dzct8ygnhu,5.557377049
ft598fdul5,5.208791209
0xqhfukwqi,4.994535519
nvv8pqp6u5,5.218934911
5ssi79tewi,5.679347826
bdp3l574zd,6.585492228
7j1o1mweju,5.095505618
hykzchvjlr,5.52972973
oo36rldp4q,6.235602094
s33b8a629f,6.09947644
vcz70c2jpw,7.172774869
unarfq3ln5,6.691891892
4xvo5pu5bu,5.939226519
li0bz1n89o,6.312169312
uo6qjjswbu,5.933333333
d0c6egegcf,6.606382979
nkape36zx0,6.027173913
4t3gr89ljq,5.556149733
l49dbzrx21,5.120218579
g3x7v5geya,7.2
mdnlcnwipd,6.385869565
yyeupmgsjz,5.556179775
j1eehby4r2,5.756756757
08xjkzeawu,5.1875
tgu1oqvlty,5.75
got7zzza48,5.092485549
htdwetf2d3,4.771929825
40xx4kbyyk,5.724324324
yw369ayuw3,5.365714286
0un21z10gd,5.707865169
uf6kcbkzhj,4.451612903
1747xp944h,5.625
9p3ffx6d3h,5.640449438
086xv2kr3o,5.740540541
7jn78ny2lu,4.840909091
xhyg2ttojk,7.042553191
ycpnlubou3,6.525773196
pe5ofdm8qt,5.851851852
grzn51hpkp,4.747191011
hcquofikdy,6.327868852
1gn8sd4c76,5.941176471
iu1mw4k7fr,4.965909091
pm1y6cvyqv,5.967032967
uvoqqykcnf,4.941176471
ljzx4prq9q,5.355191257
adwfztclb9,6.174193548
0vejo5ou6t,5.367346939
uc4qq49653,5.939189189
sd0hli6si6,5.688311688
1q66z0zcio,6.849056604
rmm7mf2neh,5.485915493
miwnzqzl7s,5.926174497
wm6x7wagg8,4.255033557
xauug23f2z,4.765517241
bs354unq7w,5.864516129
lfe7fywnze,5.46
1wb4fqhgs0,5.506849315
wyiymk799j,5.5
rt2m1vd6t5,6.045751634
9xdk31e4w1,5.966666667
rnkchxshil,5.771812081
prjrctaklc,4.72611465
4awc4fytu4,6.236024845
hx147viwn3,5.653594771
d0n4akua8c,4.935483871
x9qllnicqk,6.487012987
81yceu6o09,5.692307692
1ftpbbkc5s,5.308219178
kt6b4grkbs,5.169934641
6mzqw50iua,6.525974026
2nr8ceb8rt,5.544217687
c07h153zqi,6.361111111
7u092eolnr,6.8
gkv4b0pq28,6.898734177
c845vh3q97,5.657718121
a987hrgj2h,6.544303797
ty0qrkcbzh,5.88
sgi1ajug8p,4.413793103
nw2m6gmaq2,5.99375
9e0rpn9gkl,4.794520548
o0dem7czes,5.294117647
6x8uh65ezh,6.137931034
6g6lpfxbhq,6.209150327
6vlhr8c6vo,5.847133758
pmskrnolgk,5.08496732
z3ggi35mkx,6.756578947
y1c5zglmuo,5.808510638
pjm2ayp3vf,4.891891892
r74ntiu8y4,5.096256684
k4vo0x3f0s,4.547486034
443tecywm1,5.717277487
u4kfvq1tsy,7.166666667
uhinvyqlly,5.020833333
kp9dhkfvtw,4.448087432
zdn7pmblgq,5.463157895
3t337yng5s,6.073684211
e7mpz8sowa,4.77173913
2phkyi89bz,5.475935829
l02dubigzb,6.058823529
yi3e9idix3,6.195876289
8yrg0lqpnr,5.617801047
m2oc3pd5lt,4.364640884
tf00wsofeh,5.440217391
xxy6ttovrm,6.041666667
r4cjjkh90k,6.689119171
idjfhybl9s,5.643617021
n5x94vxuxj,5.184210526
ozpg7pgh73,5.96875
19ejvivxem,6.226315789
a8bljh546w,5.933673469
f98yxdnx2i,5.272727273
hl1uwpcr4p,4.679558011
ng7qo06rkc,4.757425743
odmzmsrqk7,4.751243781
16hzre9lz3,5.383886256
yf9hy9eh6j,4.696517413
9cdrxbuqgj,5.553299492
2ltdpdt60j,4.427184466
7azcg9ixbj,4.922330097
fgz8wc6yvc,4.455882353
io97m3bz57,5.620689655
ieodu9i11j,4.358585859
y15d76ifkb,3.207920792
eitioxy66z,5.16097561
0wonixfm62,5.310679612
esqayt3aym,5.957345972
0k419ytf6v,7.114285714
a8xnblkaw0,5
yird7tnl35,5.580487805
cufo10d1qa,6.318627451
70o5qsgtyk,5.567961165
cq86um73u9,5.804761905
wjart48lkh,2.961352657
iq3cy1egra,5.924170616
3r0fbz2vqe,6.277511962
c5436z9b9q,5.731707317
6p1a7jucmd,6.888888889
aemkumaw0j,6.260869565
pqwb71wyj8,5.579234973
4klk0n8owm,5.327956989
e04t0w06iv,5.45212766
536mw9pi6k,6.05027933
yi2yc2jozr,6.209677419
yv95jnwawt,5.403225806
7ovo6h5fmt,6.345744681
wreczfyv5x,6.674033149
0g6w3umf1e,5.367567568
0h75wou3d6,6.02173913
4yvog5hpsa,4.962765957
hwkujgi9l8,5.82010582
dfpdee42qy,7.070652174
2i4a7w1vb4,5.638888889
j47uywo26r,5.547794118
dbuy3pe1rl,4.961089494
youth7w5tm,6.27238806
oe1yugcoov,4.32183908
rx7f2hqjvn,5.727272727
yj9c0rhbq1,5.019083969
the4svlaac,5.524904215
qs5cj0vq43,5.609665428
kpcrkamglh,6.151079137
ms4vrbqb7k,5.602316602
b9vkl1es3c,6.037174721
sogxlyn0kx,6.19245283
oxjnuglxvy,5.308823529
im1wvcxazj,5.218181818
700hw4j2wc,5.42804428
omhyjo4qtk,6.220216607
d8v1oo1233,6.319066148
a9bttvs1tw,5.807272727
g0lgrc349g,5.933579336
hp9eejl1g1,6.080152672
ndqtnk52qm,5.289377289
byyki4np4g,6.460076046
4o1801yfk4,4.873646209
uvv4ut8si5,4.718978102
fgh2ysbh3v,6.266666667
7skj598rtx,5.208494208
5qbhchm5ln,6.14559387
rrwk3odv2u,5.946153846
pu69vc1gmt,5.821969697
ccq7snh9da,5.294573643
62s6t8xoh4,4.599264706
dg3f3ac08l,5.935135135
mauxm5kkz5,5.72826087
mqy622o7zb,4.886227545
z6ri3k1bj0,6.524590164
02k4r9lezd,6.573529412
1ngng3xra3,6.077720207
9810znnq9r,5.927835052
fg5la1m9z3,4.571428571
1jqkxrzpa1,5.847058824
2xmasqrc9n,5.383783784
jm7c7b1apt,6.715686275
bdaacvom6n,5.362573099
mroyva7mlf,4.136904762
v81e0fi25x,5.914438503
y9jj9ztw6o,5.817679558
jgzmsl3iwy,5.594871795
68ngn92r9c,5.308571429
hix5wlngl6,5.063218391
hod4s6an43,6.512820513
qufi3j2875,6.148571429
z76mtdslsd,6.083769634
tq9gjymw8z,6.136125654
lh4ea9jz6o,5.988950276
6h1rj62gbv,5.852459016
lgaoag66k3,5.486910995
bhht51aiad,4.877094972
audxj4fo5n,5.529411765
azwkvgakga,4.417582418
oieq3ty5rm,5.005714286
u9bsst0vu0,3.386740331
5gprz0yv5s,4.796791444
h0x011d4fz,5.609625668
sj1q8dgq96,6.404255319
r4yar8scjo,5.201086957
5tik7rei0r,5.033707865
11aizbjvdg,5.555555556
4wqck8k2m0,3.491803279
9fhda24918,4.93220339
81qtmwfdd6,5.744318182
5sbfktzqaf,6.699481865
a80o7vy6ma,4.853932584
ph8y3dy6ca,7.313131313
zng2frjr5n,6.046632124
hdfhnk00jp,5.309392265
db0hb7uji1,6.467391304
ku1zu5luet,4.627659574
eriaar48o6,5.07486631
wixp4jcgly,6.598930481
ycy5h4iuxz,4.425414365
1f2j5nv7pm,4.485380117
5lo9oh3ozw,5.840909091
b38zx9num1,6.468085106
slgir8p8o0,6.417910448
v6gut6j6rm,4.524193548
tgilmb98a5,5.442028986
qk7bwursix,5.190839695
ug38jxuvou,5.384615385
2fopzzgzgx,5.671641791
j4ijxnymgg,5.315789474
4cvny0s00z,4.458015267
50nifhmzb5,5.955882353
qifg1vcpki,6.559701493
szbz1css36,6.095588235
bu6t0j9t9q,5.899224806
u4m32pneht,5.023809524
1vbej3oghz,5.072580645
koi73wwn16,5.159090909
8qd126ppki,4.952755906
tnwhhpqzd5,5.1640625
54d2qlma30,6.3515625
dc0f8a28m8,5.184615385
e4953hvn7p,5.787878788
vb6qj7jl3s,6.176923077
c3ss6eqpwm,6.879699248
5hk9tvc4j1,6.062015504
78skhz5pku,6.192592593
18o8ial729,6.456692913
antjzpv4su,4.796747967
98r6khz5ef,5.357142857
v5pjg7begx,5.464285714
05eg8rvd0p,6.911111111
i72tn3vbdc,6.496402878
2kqr402kbi,7.032786885
fq30iw8tfj,6.45112782
6tbd770i41,6.214285714
2fjmp0q7mq,5.528985507
o4plxwq2h9,4.613636364
d1rwi8quec,5.429577465
rs87i0gpf7,5.452554745
5goze6sdzi,6.265734266
jnk629mgku,7.061643836
187ru1zphe,6.275862069
dozpfaoxid,4.6
v31qyy0lr6,6.598639456
gh89cglzcb,5.351351351
v7m09kxtco,5.896551724
x75h42c0sg,5.402684564
3bfib6vpm3,4.597222222
cecu2356u1,6.456375839
tmwc7yzdij,5.629370629
beeewsb89x,5.563380282
0w0aco5sbk,5.639455782
hz82qtqvbx,6.544217687
ioaiwcexn7,6.506944444
0j7wr1l4o8,6.326530612
u6nnk0sui1,6.064748201
t1df4qcrkw,6.368055556
27hthy0swi,6.516778523
a3oojqrk9e,4.986013986
usg4drmhbe,5.952702703
24tn8qoca1,5.852112676
kfkqjzoj67,6.169014085
h6t6zh014d,5.793333333
4x12ac0rgl,5.833333333
fscn4c9hrq,6.5
ct1ajbax7u,5.434482759
l79vru4del,5.5
122nv0blga,5.551724138
rb3c78vzj9,6.665562914
x1kpu0q4rx,5.375438596
i2jc51afsm,5.877622378
yq4etyx6oi,4.759124088
r2gel0snna,5.661654135
bceno0dqjz,5.78021978
gmoiy68upm,5.381118881
ymzw0e9i8z,5.032374101
3x4hazwnbs,5.899628253
d84yjcmoqx,5.474820144
sppjdyp56x,6.254545455
4fn7cbyze5,5.600746269
n809jn6ljt,5.283636364
087jsonmpl,4.539325843
6pjrs29bct,6.730909091
k8sf843hxx,6.154385965
z8yyqf3y8k,5.420664207
rfp7wr8ci1,5.035714286
7ko352jykl,5.671586716
f8edgtzjfq,4.066420664
pga2a5aywu,6.204460967
he2rvkpdnl,5.479087452
kw4u2vc710,5.290322581
w0cd5zuyr4,5.927797834
oatmvfpl48,4.916058394
ytvd3quf0d,4.531496063
8ucjmyl0f8,5.365313653
7yobh6qahp,6.145985401
h06zvsvlv3,6.5
iqbvbwii2u,5.259515571
nhsl4fvjoo,5.756183746
lngrg5ta18,4.604316547
imf81nlnpi,5.848375451
z6pnqat7p5,3.985185185
u8cyhpjpmm,5.332129964
hrnnsohl5b,4.978798587
kyit8qm7an,5.099644128
i9mc5eu0ha,5.061151079
ynpoawniu0,5.132841328
c9djxfl0hn,4.975177305
2zrsjvh470,6.867595819
1o4aj7hb9c,5.857651246
9yb2bjqrts,5.416356877
mj84mhiucv,4.292134831
mh368puln1,4.982078853
hio06saca0,6.090909091
j357zrp01s,4.284132841
5jsijxcv5y,4.052830189
ryjvnraim3,5.067615658
geluxwccjb,5.454198473
iwmj9nny0s,5.817857143
zpf2ci6i61,4.892361111
a8eo10g5xy,5.068965517
st0ol4ijiu,5.56133829
m0cap41a88,4.47985348
usa5wptu10,6.01754386
iyb07rnllb,6.475352113
bdi8yhdzxz,3.984615385
tf6k729a61,5.483636364
52bsiznxg8,4.444444444
5j3l7nbj50,5.713261649
4b69xuth1w,5.644366197
g2wfaqhkqr,5.883959044
6tq2tcdr9d,6
aiqiq064g1,4.636690647
kydc4oyvjo,5.917241379
1rnv7432bx,5.518248175
vzcqz7cp10,6.351724138
y9cu7q07lm,5.763250883
9o98bkkyf2,6.351851852
j5e7qlvgi3,4.527472527
i2lom76cgf,5.095238095
r7vtf1jb3u,6.388059701
h00cuzrpn8,5.336683417
frcym0bml9,5.727272727
gqzd69j3ie,5.275510204
m05ov2uipz,5.870466321
je6es7s4m2,5.284263959
kngptgvrx0,5.907216495
qfgpyowutj,5.229166667
ma7js9cne1,6.111702128
wsukhb3kag,5.68627451
ynjbi2eska,4.86
by5dtkgbnk,4.13
9qb9m3uvhq,4.893048128
g4fm0lboar,5.333333333
ctggm6md3a,5.022099448
8mfy25415f,5.1
ztv9r0hnj9,6.675257732
47qwev5fll,5.321052632
flxevmgidw,4.181818182
8uktago5uc,6.873786408
jwfilep7q5,5.614973262
66vm96x1av,6.221649485
g7lht8soce,5.92893401
dwg07fa059,7.026455026
vwdbjt7rkt,6.420792079
h9v8bij5ea,4.432989691
of887ny2en,6.088669951
sjfboq5aoc,4.861386139
s6wb27tyw0,4.942105263
u0o1r2cgp3,5.382978723
3zrljbukx8,6.005050505
l5fcohrh03,3.911111111
q8xfremcnm,4.345945946
34n4eljxo6,5.52020202
duyezo6n6l,4.286486486
eww4zsyp8x,5.671875
va2x8n9lko,5.657754011
u1pfq8k1gy,6.352380952
zjja14e9ya,5.356382979
jaia8szd35,5.26984127
gdtrmnijp9,6.64
83wqgwk5ez,6.01025641
r6qto42up5,5.482051282
rrwqg37ruq,4.893401015
gsgqe58yfs,6.244791667
4jwgg3jv00,4.228426396
uhsr0a2muh,5.163934426
thfieyd2gl,6.313131313
ym4quztr54,5.087378641
dye9s5njn9,6.542713568
dg8coyuorj,5.054216867
m5e03k48vz,6.812865497
kq8sj02xys,6.106508876
fsync5qof0,6.023809524
lsqxode8e9,4.158227848
0q7x9zioms,4.20625
93trmf0z7k,5.942675159
qss6mef907,6.25
xqe955gdu0,4.159235669
fupe0b8c7w,4.308176101
jbig5cj6n6,5.645962733
p7iq3jy4of,4.193939394
1vbb7ged4c,5.22754491
gak2gpsa0y,6.302469136
aw46h7ko26,5.331288344
8a9xpq52wk,4.396551724
ujdenb647p,5.160839161
i38alcji9q,5.521126761
ztpoqd1ehl,5.226027397
gssz9n2u70,4.937716263
tesb0nzpkw,5.188741722
0jbom596s7,4.786440678
wv1q1ubx1c,4.64516129
6swdeljgw6,5.089041096
lgwhqdr7oq,5.633451957
t43m07zpd4,4.727272727
chakd1p1ch,5.591973244
x9t070b7mb,6.261744966
tjx1ttfktf,5.305841924
o85jvfvw1j,4.654929577
jkwhln1ayn,5.447098976
etvsxifop1,6.536666667
henduc806j,3.979591837
bg23lv3uek,4.840677966
bgzbacsyfn,5.265957447
mkxjsrvaog,4.979591837
dmf7jxhrtn,4.918644068
ue1xv6g9ce,4.698181818
oeoqfx47p4,6.053156146
0ulb25f1sc,4.507462687
mqjdindyje,5.179577465
ko4svhvrft,6.268211921
qv807g4rai,4.887788779
cr2k87b9py,5.15034965
yw6u76ux0t,5.679442509
mqfrg2s42w,5.712871287
ozh31t64p7,5.171821306
qr6353h5n4,4.771126761
s34squp8a3,4.128205128
5s0zaevaqq,5.083623693
derla5u9qo,5.455172414
xzg7obehm5,4.742957746
okka0aaln6,5.294701987
o1fbywn9zj,5.308219178
e5rvxtd3oc,5.831649832
colxzyyxip,5.485049834
fbgbhn90vg,5.271062271
l3jgap2eej,6.398671096
spaoyezqzm,7.012195122
t7eakrz7j0,5.151408451
n5vm2yr7we,3.95959596
zlw7jk248n,5.361111111
77n9nhxxzr,4.252491694
qyf141iznf,5.333333333
wvl0p4ihtx,4.673835125
3lymd8izwb,5.617647059
n37trq0zhz,4.917602996
apq76vn3mo,4.802120141
mqa6yorrfk,5.316326531
dzgnyo7kbt,5.381944444
4e0tvgkjvl,5.307971014
ako92ttk5b,4.257246377
16ktsaaq6s,3.547794118
mhfzrkhd4y,5.827586207
609mynm15w,6.078571429
oxxd7menl5,5.65448505
r54o5sa0t4,4.620817844
fzn9hgri7s,4.86779661
uu3vp048e8,5.371527778
iu30qrl8kw,3.711409396
55sixgm2wh,4.848275862
kf745lod6o,4.884057971
xkgkci5p61,5.044982699
kushi11a1e,6.025806452
1onuh2l1eb,5.5
0i8ao96j9r,4.046263345
f0tc23j0rw,4.487455197
bye5pegyqp,5.940766551
xlccan8i5s,6.040540541
se5q00myt5,4.822742475
wt9thx25b8,4.814946619
hhula2bi9h,5.583629893
lcung485md,6.029801325
mgyf7kbn3m,4.906574394
8z704zp8vw,4.636666667
49hs81q3x8,6.169550173
95t65uokr7,6.089171975
x2waf3vsgx,6.99375
anmeigf6uj,4.81
mktpz3d2mo,5.157051282
llz3krc0su,3.659649123
2j7a6rqroh,4.211678832
4mrndmt0ep,6.243055556
l4fvnfdbfz,5.996763754
i21volsz0l,4.778985507
ouvz4qp1tr,6.130584192
a9g3ttrsfr,4.466898955
darzxif2aj,5.173010381
fd9kjp162b,5.866459627
vehrt58x8n,5.099264706
qkakd9h6bq,6.341216216
y21mvv9by4,4.873239437
hcsbrmyds9,5.272058824
ttllkuotqc,6.195512821
mttc1wi9dm,4.607508532
pr4f7dz6er,5.765625
7rwjzdwrg6,5.996575342
qhi7vgadw2,4.704861111
4y2kg9k4p8,5.554347826
654qrsn2go,5
vv9j8pjoan,4.993079585
s0clmupebz,5.390879479
ncav688hpv,4.706081081
8ex0orgwim,5.912280702
zsrq1zz1v2,5.437931034
fiue2kdj76,5.021052632
whc5hk961k,4.669117647
72u4bm8zgo,5.055749129
76fuw9x38e,5.79109589
qdabmqdqr5,4.519031142
790m47euqa,5.368965517
z1g9e896u1,4.454225352
zvr7ozbvhj,5.091911765
ltrtqzhcyy,5.36971831
3ksf6q1hn7,4.996551724
bxjo3f4j7n,4.688356164
yoy09z8ikc,5.531772575
1sikadlpau,4.047904192
uyjqzohfx7,5.178571429
29qdmeo2bt,5.723529412
vayyt6j3re,3.731707317
eeb5yk91d0,5.479289941
v9sjp4zz55,4.880952381
w11cq5plq3,5.273809524
l6co4kisu3,5.5125
krv6g4wen7,5.017857143
vtke6sf6oa,6.591715976
odyx6f288q,5.50887574
gioadnm2ld,5.485380117
17sdm70x0a,6.134502924
uv3305ftjl,4.865030675
gen5hcut02,4.786585366
ooofe64y9g,4.756097561
wzew0w8t5k,5.664634146
3fi1vmwc39,5.901734104
lcft1k9uzz,6.011627907
8diz9nuxit,4.952662722
5s8ls6i3gk,5.8
f0959dysot,7.537037037
mcwd6o9lg4,6.754807692
hpshg0uh6r,3.831683168
032emni57m,5.39800995
ackz0ipio5,4.868613139
zr67ohvjc3,6.025925926
rgnxw82byg,4.457249071
lg8wrdnfar,6.361867704
u92u2q0ar2,4.607003891
icji1ocbbi,4.200757576
gll3nswjss,4.683397683
tyg2m5drt0,5.740458015
7g0kcrsfqx,6.134099617
rksxjwb0yl,5.209125475
